timestamp,requests_per_second,cpu_usage_percent,memory_usage_bytes,latency_p95_ms,active_connections,error_rate,cpu_acceleration,rps_acceleration,current_replicas,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,rps_t5,rps_t10,rps_t15,replicas_t5,replicas_t10,replicas_t15,segment_id,rps_t3m,rps_t5m,rps_t10m,replicas_t3m,replicas_t5m,replicas_t10m
2026-03-07 04:44:00+00:00,289.28888888888883,2.841454518764117,26327722.666666668,2198.7299143654377,672.0,0.13996005530803504,1.3255098752690346,142.80467836257313,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,254.11260722222218,103.84444444444443,346.89164462816035,6.0,3.0,7.0
2026-03-07 04:44:15+00:00,324.6444444444444,2.886560691366972,22456612.57142857,2285.143221502845,643.0,0.1367650078718598,1.3355668613657874,170.94269005847954,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,224.53324666666666,46.53333333333333,335.62509056159297,5.0,2.0,7.0
2026-03-07 04:44:30+00:00,323.75555555555553,2.85364758631827,24780800.0,2324.853182700442,723.0,0.1359736426659345,1.2098258183992125,159.11345029239766,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,208.59999999999997,24.42222222222222,342.0666666666666,5.0,2.0,7.0
2026-03-07 04:44:45+00:00,335.66386282012155,2.494791291236665,24844580.57142857,2347.909833764519,648.0,0.13568947339312282,0.9641711779988267,152.61508097562472,7.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,208.48888888888885,31.177777777777774,356.37727425193873,5.0,2.0,8.0
2026-03-07 04:45:00+00:00,337.41223111111105,2.5224979518387984,24595309.714285713,2361.0399530055224,684.0,0.1356327915565748,0.860757537055626,137.40376523976607,7.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,208.08888888888887,40.222222222222214,378.01689888159206,5.0,2.0,8.0
2026-03-07 04:45:15+00:00,339.4430420721383,2.621842160156962,24764416.0,2370.8143921136675,621.0,0.13477898957233242,0.8412262351412683,123.00779937096587,7.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,209.15555555555554,45.68888888888888,375.63888296296295,5.0,2.0,8.0
2026-03-07 04:45:30+00:00,340.04662923290414,2.7372902636765315,24564882.285714287,2378.7602446891283,636.0,0.1338387195539841,0.8027844480940449,108.12517876799188,7.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,202.73333333333332,66.22222222222221,360.42438977413303,5.0,2.0,8.0
2026-03-07 04:45:45+00:00,338.5777777777777,3.0780585977730044,25129545.14285714,2384.7150308245,663.0,0.13461538461538464,0.9855996719692746,91.30791473918126,7.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,166.77777777777777,119.13333333333333,321.1861944444444,4.0,3.0,7.0
2026-03-07 04:46:00+00:00,336.3354805892607,3.2188075858685474,22489380.57142857,2388.3394118190067,342.0,0.13564577793907534,0.9661420204229412,74.01692454247711,7.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,103.84444444444443,171.3111111111111,270.8361527777777,3.0,4.0,6.0
2026-03-07 04:46:15+00:00,321.1555555555555,3.5631912262281262,16039936.0,2385.2390060239654,182.0,0.13811237199003598,1.1866383661383524,47.4809417209691,7.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,46.53333333333333,206.2222222222222,230.68888888888887,2.0,5.0,5.0
2026-03-07 04:46:30+00:00,303.3555555555555,3.361639758691893,20105216.0,2385.780546293444,173.0,0.14013625375430372,0.9566253303522383,24.61784933625728,7.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,24.42222222222222,207.59999999999997,211.66666666666663,2.0,5.0,5.0
2026-03-07 04:46:45+00:00,287.40407777777773,2.451751775318233,19356467.2,2383.396602409065,39.0,0.14531499564331826,0.6436894717079225,2.8933789902534386,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,31.177777777777774,209.44444444444443,210.44444444444443,2.0,5.0,5.0
2026-03-07 04:47:00+00:00,254.11260722222218,2.1531325044399234,19489177.6,2383.071319761984,44.0,0.1421592451548489,0.2914861966101283,-31.05752769707601,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,40.222222222222214,208.48888888888888,210.59999999999997,2.0,5.0,5.0
2026-03-07 04:47:15+00:00,224.53324666666666,2.104641719440259,19463372.8,2382.854307395445,34.0,0.14207401075236883,0.19003106178116225,-61.074508552542994,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,45.68888888888888,209.88888888888886,211.2444444444444,2.0,5.0,5.0
