Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772877009,250,,Aggregated,70.100000,9.000000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2149342,748930,2500.0,2374.1636858227694,0.36893000651616603,123905.1179800008,4.043072251879877
1772877010,250,,Aggregated,68.500000,9.400000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2149410,748942,2500.0,2374.1710017569453,0.36893000651616603,123905.1179800008,4.0431234617871885
1772877011,250,,Aggregated,70.700000,9.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2149481,748952,2500.0,2374.1782793373764,0.36893000651616603,123905.1179800008,4.043176003881867
1772877012,250,,Aggregated,69.500000,10.100000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2149558,748961,2500.0,2374.185659263518,0.36893000651616603,123905.1179800008,4.043206091670939
1772877013,250,,Aggregated,69.800000,10.500000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2149621,748967,2500.0,2374.19260033561,0.36893000651616603,123905.1179800008,4.043239250081759
1772877014,250,,Aggregated,69.900000,10.100000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2149692,748978,2500.0,2374.200075039452,0.36893000651616603,123905.1179800008,4.0432848054512
1772877015,250,,Aggregated,70.400000,10.400000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2149765,748989,2500.0,2374.20818806868,0.36893000651616603,123905.1179800008,4.043344272513507
1772877016,250,,Aggregated,70.100000,10.200000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2149834,748996,2500.0,2374.2153942892087,0.36893000651616603,123905.1179800008,4.043378698076223
1772877017,250,,Aggregated,69.100000,10.200000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2149898,749001,2500.0,2374.2218100676278,0.36893000651616603,123905.1179800008,4.043398803106008
1772877018,250,,Aggregated,70.900000,10.500000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2149973,749010,2500.0,2374.230361354977,0.36893000651616603,123905.1179800008,4.043453103829676
1772877019,250,,Aggregated,69.300000,9.700000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2150044,749023,2500.0,2374.2375437602573,0.36893000651616603,123905.1179800008,4.043519574483127
1772877020,250,,Aggregated,69.500000,9.300000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2150111,749031,2500.0,2374.2441654318413,0.36893000651616603,123905.1179800008,4.043553565374067
1772877021,250,,Aggregated,69.900000,9.400000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2150183,749037,2500.0,2374.2514536389317,0.36893000651616603,123905.1179800008,4.043575360794872
1772877022,250,,Aggregated,70.400000,9.400000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2150252,749046,2500.0,2374.2591568527214,0.36893000651616603,123905.1179800008,4.043624654226575
1772877023,250,,Aggregated,68.800000,8.600000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2150329,749055,2500.0,2374.2668817921517,0.36893000651616603,123905.1179800008,4.0436663412901
1772877024,250,,Aggregated,69.200000,8.500000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2150392,749061,2500.0,2374.2728362744438,0.36893000651616603,123905.1179800008,4.043678547911265
1772877025,250,,Aggregated,68.900000,8.600000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2150458,749069,2500.0,2374.2796814714975,0.36893000651616603,123905.1179800008,4.043722314037288
1772877026,250,,Aggregated,69.900000,8.500000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2150532,749080,2500.0,2374.2878583640036,0.36893000651616603,123905.1179800008,4.04377335468619
1772877027,250,,Aggregated,69.400000,7.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2150602,749089,2500.0,2374.295472169772,0.36893000651616603,123905.1179800008,4.043817498542269
1772877028,250,,Aggregated,68.700000,7.800000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2150666,749099,2500.0,2374.3012689936945,0.36893000651616603,123905.1179800008,4.043837583334651
1772877029,250,,Aggregated,69.600000,8.300000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2150729,749109,2500.0,2374.307989211354,0.36893000651616603,123905.1179800008,4.043897208806874
1772877030,250,,Aggregated,70.200000,8.700000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2150808,749118,2500.0,2374.3160368137465,0.36893000651616603,123905.1179800008,4.04394581013275
1772877031,250,,Aggregated,68.500000,8.800000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2150876,749126,2500.0,2374.3228623706877,0.36893000651616603,123905.1179800008,4.043971386542042
1772877032,250,,Aggregated,68.100000,8.700000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2150941,749134,2500.0,2374.329130974298,0.36893000651616603,123905.1179800008,4.043991443744854
1772877033,250,,Aggregated,70.100000,8.800000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2151015,749143,2500.0,2374.336537676539,0.36893000651616603,123905.1179800008,4.044029911460403
1772877034,250,,Aggregated,69.300000,8.800000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2151090,749155,2500.0,2374.344010616308,0.36893000651616603,123905.1179800008,4.044070680445728
1772877035,250,,Aggregated,69.100000,8.600000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2151158,749162,2500.0,2374.3509975955817,0.36893000651616603,123905.1179800008,4.044105546872894
1772877036,250,,Aggregated,68.800000,8.800000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2151217,749172,2500.0,2374.3569822617205,0.36893000651616603,123905.1179800008,4.04416104930372
1772877037,250,,Aggregated,69.600000,9.400000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2151294,749186,2500.0,2374.36495653571,0.36893000651616603,123905.1179800008,4.044215713891267
1772877038,250,,Aggregated,69.600000,9.200000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2151368,749198,2500.0,2374.373242919188,0.36893000651616603,123905.1179800008,4.044283451273794
1772877039,250,,Aggregated,68.400000,9.200000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2151436,749209,2500.0,2374.380224329101,0.36893000651616603,123905.1179800008,4.0443359690922716
1772877040,250,,Aggregated,69.000000,9.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2151504,749218,2500.0,2374.387187251927,0.36893000651616603,123905.1179800008,4.044378258185902
1772877041,250,,Aggregated,70.100000,9.700000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2151572,749230,2500.0,2374.3937898472955,0.36893000651616603,123905.1179800008,4.044424727594522
1772877042,240,,Aggregated,69.900000,9.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2151644,749240,2500.0,2374.4009606262257,0.36893000651616603,123905.1179800008,4.04445716856506
1772877043,230,,Aggregated,69.100000,10.100000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2151705,749249,2500.0,2374.407670154683,0.36893000651616603,123905.1179800008,4.0445042419848445
1772877044,220,,Aggregated,69.300000,10.300000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2151769,749260,2500.0,2374.4148900134273,0.36893000651616603,123905.1179800008,4.044564263171372
1772877045,210,,Aggregated,69.800000,10.700000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2151826,749265,2500.0,2374.4200429860075,0.36893000651616603,123905.1179800008,4.0445714476914025
1772877046,200,,Aggregated,68.300000,10.700000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2151882,749274,2500.0,2374.4256466108313,0.36893000651616603,123905.1179800008,4.044603746859726
1772877047,190,,Aggregated,67.700000,10.500000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2151929,749278,2500.0,2374.4302569316706,0.36893000651616603,123905.1179800008,4.044619501851595
1772877048,180,,Aggregated,66.400000,10.300000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2151984,749288,2500.0,2374.4361889748234,0.36893000651616603,123905.1179800008,4.044668083034074
1772877049,170,,Aggregated,66.200000,10.200000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152034,749300,2500.0,2374.4407764898965,0.36893000651616603,123905.1179800008,4.044706078063823
1772877050,160,,Aggregated,63.400000,9.100000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152078,749304,2500.0,2374.445322595904,0.36893000651616603,123905.1179800008,4.0447288620579736
1772877051,150,,Aggregated,61.000000,9.000000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152120,749309,2500.0,2374.450121138794,0.36893000651616603,123905.1179800008,4.044759585896697
1772877052,140,,Aggregated,59.400000,8.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152166,749315,2500.0,2374.455107011627,0.36893000651616603,123905.1179800008,4.044786972752102
1772877053,130,,Aggregated,57.000000,8.400000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152195,749317,2500.0,2374.458234079011,0.36893000651616603,123905.1179800008,4.04480263173179
1772877054,120,,Aggregated,54.600000,8.000000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152227,749321,2500.0,2374.4617918697563,0.36893000651616603,123905.1179800008,4.044818692452051
1772877055,110,,Aggregated,52.000000,7.400000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152265,749325,2500.0,2374.4657101749594,0.36893000651616603,123905.1179800008,4.0448341630793605
1772877056,100,,Aggregated,48.900000,6.700000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152295,749328,2500.0,2374.4685591324846,0.36893000651616603,123905.1179800008,4.044843295180261
1772877057,90,,Aggregated,45.700000,6.100000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152314,749329,2500.0,2374.4703840389507,0.36893000651616603,123905.1179800008,4.0448442931654025
1772877058,80,,Aggregated,43.800000,6.000000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152335,749333,2500.0,2374.472478245996,0.36893000651616603,123905.1179800008,4.044858723200617
1772877059,70,,Aggregated,40.900000,5.400000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152361,749335,2500.0,2374.4755470108676,0.36893000651616603,123905.1179800008,4.04487351331863
1772877060,60,,Aggregated,38.000000,4.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152377,749338,2500.0,2374.4770444146566,0.36893000651616603,123905.1179800008,4.044890370042051
1772877062,50,,Aggregated,35.000000,4.400000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152390,749339,2500.0,2374.4785902680655,0.36893000651616603,123905.1179800008,4.044896603310738
1772877063,40,,Aggregated,32.800000,3.500000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152399,749340,2500.0,2374.479804905754,0.36893000651616603,123905.1179800008,4.044904778342677
1772877064,30,,Aggregated,29.800000,3.400000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152412,749341,2500.0,2374.4812730308163,0.36893000651616603,123905.1179800008,4.0449110114606315
1772877065,20,,Aggregated,26.800000,2.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152416,749342,2500.0,2374.481862270182,0.36893000651616603,123905.1179800008,4.044924865825194
1772877066,20,,Aggregated,23.100000,2.500000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152423,749342,2500.0,2374.4829073634282,0.36893000651616603,123905.1179800008,4.044930759427864
1772877067,20,,Aggregated,21.600000,2.400000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152425,749342,2500.0,2374.483182281974,0.36893000651616603,123905.1179800008,4.044932111455684
1772877068,20,,Aggregated,18.800000,2.100000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152433,749342,2500.0,2374.484017646248,0.36893000651616603,123905.1179800008,4.044932873636485
1772877069,20,,Aggregated,15.700000,1.700000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152440,749344,2500.0,2374.484776484532,0.36893000651616603,123905.1179800008,4.0449406255226625
1772877070,20,,Aggregated,13.000000,1.400000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152443,749344,2500.0,2374.484950283032,0.36893000651616603,123905.1179800008,4.0449391691208545
1772877071,20,,Aggregated,11.900000,1.300000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152451,749344,2500.0,2374.4855185448264,0.36893000651616603,123905.1179800008,4.044946900068806
1772877072,20,,Aggregated,10.500000,1.100000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152454,749344,2500.0,2374.485857732552,0.36893000651616603,123905.1179800008,4.044947766595709
1772877073,20,,Aggregated,8.100000,0.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152462,749344,2500.0,2374.486854427632,0.36893000651616603,123905.1179800008,4.044950851629436
1772877074,20,,Aggregated,7.400000,0.600000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152468,749346,2500.0,2374.4873485015646,0.36893000651616603,123905.1179800008,4.044956765907786
1772877075,20,,Aggregated,6.400000,0.500000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152473,749347,2500.0,2374.4877267444667,0.36893000651616603,123905.1179800008,4.044957590641091
1772877076,20,,Aggregated,6.300000,0.400000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152478,749348,2500.0,2374.488202189672,0.36893000651616603,123905.1179800008,4.04496306117879
1772877077,20,,Aggregated,5.600000,0.500000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152483,749348,2500.0,2374.4888618428586,0.36893000651616603,123905.1179800008,4.04496527963287
1772877078,20,,Aggregated,5.700000,0.500000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152493,749349,2500.0,2374.489822782707,0.36893000651616603,123905.1179800008,4.044968322777357
1772877079,20,,Aggregated,5.500000,0.600000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152495,749350,2500.0,2374.4899798415513,0.36893000651616603,123905.1179800008,4.044970603880613
1772877080,20,,Aggregated,5.800000,0.600000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152501,749351,2500.0,2374.490421663566,0.36893000651616603,123905.1179800008,4.04497094310293
1772877081,20,,Aggregated,6.000000,0.700000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152507,749352,2500.0,2374.4908649424556,0.36893000651616603,123905.1179800008,4.044971282323356
1772877082,20,,Aggregated,5.800000,0.700000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152514,749352,2500.0,2374.4915232808034,0.36893000651616603,123905.1179800008,4.044970206930129
1772877083,20,,Aggregated,5.800000,0.700000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152517,749353,2500.0,2374.491751886583,0.36893000651616603,123905.1179800008,4.044972002543998
1772877084,20,,Aggregated,5.900000,0.800000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152525,749353,2500.0,2374.492921785631,0.36893000651616603,123905.1179800008,4.044977410250752
1772877085,20,,Aggregated,5.500000,0.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152531,749354,2500.0,2374.4933713558867,0.36893000651616603,123905.1179800008,4.0449777494493695
1772877086,20,,Aggregated,5.500000,0.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152535,749356,2500.0,2374.4936643948936,0.36893000651616603,123905.1179800008,4.044987886375831
1772877087,20,,Aggregated,5.700000,0.700000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152540,749356,2500.0,2374.494012535317,0.36893000651616603,123905.1179800008,4.044985459039089
1772877088,20,,Aggregated,5.700000,0.800000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152545,749356,2500.0,2374.494371206483,0.36893000651616603,123905.1179800008,4.044983031713623
1772877089,20,,Aggregated,5.700000,0.800000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152554,749357,2500.0,2374.4951153963257,0.36893000651616603,123905.1179800008,4.0449842373292375
1772877090,20,,Aggregated,5.600000,0.800000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152557,749360,2500.0,2374.4953372064338,0.36893000651616603,123905.1179800008,4.044992536782998
1772877091,20,,Aggregated,5.100000,0.700000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152563,749361,2500.0,2374.4957841765504,0.36893000651616603,123905.1179800008,4.044992875934409
1772877092,20,,Aggregated,5.600000,0.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152568,749362,2500.0,2374.4962341039213,0.36893000651616603,123905.1179800008,4.044996023354431
1772877093,20,,Aggregated,5.600000,0.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152575,749364,2500.0,2374.497264517761,0.36893000651616603,123905.1179800008,4.0450107429474
1772877094,20,,Aggregated,5.400000,1.000000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152581,749365,2500.0,2374.4978999014506,0.36893000651616603,123905.1179800008,4.045015727631156
1772877095,20,,Aggregated,5.400000,1.000000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152584,749365,2500.0,2374.4981294204786,0.36893000651616603,123905.1179800008,4.045014271220078
1772877096,20,,Aggregated,5.800000,1.100000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152589,749365,2500.0,2374.498809640374,0.36893000651616603,123905.1179800008,4.045016489445965
1772877097,20,,Aggregated,5.800000,1.200000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152596,749365,2500.0,2374.499680488502,0.36893000651616603,123905.1179800008,4.045017736723472
1772877098,20,,Aggregated,5.400000,0.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152603,749366,2500.0,2374.5001664249116,0.36893000651616603,123905.1179800008,4.045017590331334
1772877099,20,,Aggregated,5.400000,0.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152606,749366,2500.0,2374.5003953311475,0.36893000651616603,123905.1179800008,4.045016133932545
1772877100,20,,Aggregated,5.800000,1.000000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152615,749367,2500.0,2374.5013706577083,0.36893000651616603,123905.1179800008,4.045019662131872
1772877101,20,,Aggregated,5.200000,0.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152620,749368,2500.0,2374.5019035166097,0.36893000651616603,123905.1179800008,4.045025132164525
1772877102,20,,Aggregated,5.200000,0.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152624,749368,2500.0,2374.50234422711,0.36893000651616603,123905.1179800008,4.0450255130482615
1772877103,30,,Aggregated,5.600000,0.600000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152630,749370,2500.0,2374.502684157959,0.36893000651616603,123905.1179800008,4.045034678509544
1772877104,40,,Aggregated,5.600000,0.600000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152636,749370,2500.0,2374.5032059050636,0.36893000651616603,123905.1179800008,4.045036411172163
1772877105,50,,Aggregated,5.300000,0.400000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152651,749373,2500.0,2374.504978034635,0.36893000651616603,123905.1179800008,4.045050498199662
1772877106,50,,Aggregated,5.600000,0.500000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152667,749375,2500.0,2374.506649416332,0.36893000651616603,123905.1179800008,4.0450585250761035
1772877107,50,,Aggregated,6.400000,0.800000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152683,749376,2500.0,2374.508451418581,0.36893000651616603,123905.1179800008,4.045065622760062
1772877108,50,,Aggregated,7.700000,1.000000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152690,749378,2500.0,2374.5091010433302,0.36893000651616603,123905.1179800008,4.045076625059809
1772877109,50,,Aggregated,8.500000,1.100000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152703,749383,2500.0,2374.5103193356704,0.36893000651616603,123905.1179800008,4.045091217878174
1772877110,50,,Aggregated,8.600000,1.200000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152722,749385,2500.0,2374.5125188172406,0.36893000651616603,123905.1179800008,4.045102433105622
1772877111,50,,Aggregated,9.500000,1.700000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152735,749387,2500.0,2374.5142077916466,0.36893000651616603,123905.1179800008,4.045116561025858
1772877112,50,,Aggregated,10.400000,1.600000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152748,749390,2500.0,2374.5154104542685,0.36893000651616603,123905.1179800008,4.045124649982255
1772877113,50,,Aggregated,11.500000,2.000000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152760,749391,2500.0,2374.516519803101,0.36893000651616603,123905.1179800008,4.04512672104647
1772877114,50,,Aggregated,12.200000,2.200000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152779,749393,2500.0,2374.518415652274,0.36893000651616603,123905.1179800008,4.045135613084297
1772877115,50,,Aggregated,12.800000,2.200000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152791,749397,2500.0,2374.5196250724907,0.36893000651616603,123905.1179800008,4.045149761402755
1772877116,50,,Aggregated,13.900000,2.300000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152801,749397,2500.0,2374.520892583127,0.36893000651616603,123905.1179800008,4.045154196788277
1772877117,50,,Aggregated,14.100000,2.300000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152821,749400,2500.0,2374.5227403144486,0.36893000651616603,123905.1179800008,4.045166783490128
1772877118,50,,Aggregated,13.200000,2.200000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152834,749403,2500.0,2374.524275108803,0.36893000651616603,123905.1179800008,4.045181839380091
1772877119,50,,Aggregated,13.600000,2.200000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152845,749404,2500.0,2374.5257260650205,0.36893000651616603,123905.1179800008,4.045191363056793
1772877120,50,,Aggregated,14.300000,2.400000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152860,749408,2500.0,2374.5272012359464,0.36893000651616603,123905.1179800008,4.045204054141932
1772877121,50,,Aggregated,14.200000,2.100000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152876,749409,2500.0,2374.5289357680267,0.36893000651616603,123905.1179800008,4.045211150108042
1772877122,50,,Aggregated,14.100000,2.500000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152888,749411,2500.0,2374.5301970056225,0.36893000651616603,123905.1179800008,4.045221116936878
1772877123,50,,Aggregated,13.800000,2.200000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152905,749412,2500.0,2374.5317031214004,0.36893000651616603,123905.1179800008,4.045223082300427
1772877124,50,,Aggregated,13.800000,2.000000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152915,749413,2500.0,2374.532452974434,0.36893000651616603,123905.1179800008,4.04522147878574
1772877125,50,,Aggregated,14.000000,2.200000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152930,749415,2500.0,2374.5341975863516,0.36893000651616603,123905.1179800008,4.045237885114704
1772877126,50,,Aggregated,13.800000,2.000000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152942,749415,2500.0,2374.5354143234954,0.36893000651616603,123905.1179800008,4.045241348814785
1772877127,50,,Aggregated,13.900000,1.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152958,749416,2500.0,2374.537267623376,0.36893000651616603,123905.1179800008,4.045250766619692
1772877128,50,,Aggregated,14.000000,1.800000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152973,749417,2500.0,2374.539383203425,0.36893000651616603,123905.1179800008,4.045265314520897
1772877129,50,,Aggregated,13.800000,1.800000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152984,749418,2500.0,2374.5407201024373,0.36893000651616603,123905.1179800008,4.045274837156245
1772877130,50,,Aggregated,14.000000,1.400000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2152999,749418,2500.0,2374.5425253508342,0.36893000651616603,123905.1179800008,4.045279166409274
1772877131,50,,Aggregated,13.700000,1.300000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2153015,749420,2500.0,2374.5443093181652,0.36893000651616603,123905.1179800008,4.045291834938447
1772877132,50,,Aggregated,13.900000,1.000000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2153027,749422,2500.0,2374.5456617413065,0.36893000651616603,123905.1179800008,4.045301800674121
1772877133,50,,Aggregated,13.800000,0.900000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2153042,749425,2500.0,2374.547119628984,0.36893000651616603,123905.1179800008,4.045308916407576
1772877134,50,,Aggregated,14.200000,1.200000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2153055,749427,2500.0,2374.5485390599183,0.36893000651616603,123905.1179800008,4.0453183964181125
1772877135,50,,Aggregated,14.000000,1.200000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2153071,749429,2500.0,2374.5498599619928,0.36893000651616603,123905.1179800008,4.0453240975332445
1772877136,50,,Aggregated,14.000000,1.400000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2153082,749430,2500.0,2374.550842807396,0.36893000651616603,123905.1179800008,4.045324330424944
1772877137,50,,Aggregated,14.000000,1.300000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2153096,749431,2500.0,2374.5527618414194,0.36893000651616603,123905.1179800008,4.045337040243445
1772877138,50,,Aggregated,14.100000,1.500000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2153112,749435,2500.0,2374.554418724515,0.36893000651616603,123905.1179800008,4.0453515655479135
1772877139,50,,Aggregated,13.400000,1.500000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2153123,749438,2500.0,2374.5555594106913,0.36893000651616603,123905.1179800008,4.04536851819427
1772877140,50,,Aggregated,13.500000,1.700000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2153137,749441,2500.0,2374.557251093899,0.36893000651616603,123905.1179800008,4.045385407431111
1772877141,50,,Aggregated,14.000000,2.000000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2153152,749443,2500.0,2374.558479954092,0.36893000651616603,123905.1179800008,4.045386948993847
1772877142,50,,Aggregated,13.700000,2.300000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2153168,749447,2500.0,2374.559957825099,0.36893000651616603,123905.1179800008,4.045399151389952
1772877143,50,,Aggregated,14.000000,2.500000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2153178,749448,2500.0,2374.560657766164,0.36893000651616603,123905.1179800008,4.045397547253408
1772877144,50,,Aggregated,13.900000,2.300000,2500,2600,2700,2800,3600,4600,5700,7300,42000,111000,124000,2153196,749450,2500.0,2374.56236629684,0.36893000651616603,123905.1179800008,4.045406920689059
